klub,dzielnica,source,kort,nawierzchnia,slot_date,day_of_week,typ_dnia,godzina,minuta,pora_dnia,wolny,booking_start,booking_end
Rakiety PGE Narodowy,Praga Południe,playtomic,,,2026-05-24,Sunday,weekend,10,0,poludnie (10-14),0,,
Rakiety PGE Narodowy,Praga Południe,playtomic,,,2026-05-24,Sunday,weekend,10,0,poludnie (10-14),1,,
Rakiety PGE Narodowy,Praga Południe,playtomic,,,2026-05-24,Sunday,weekend,11,0,poludnie (10-14),0,,
Rakiety PGE Narodowy,Praga Południe,playtomic,,,2026-05-24,Sunday,weekend,11,0,poludnie (10-14),1,,
Rakiety PGE Narodowy,Praga Południe,playtomic,,,2026-05-24,Sunday,weekend,12,0,poludnie (10-14),0,,
Rakiety PGE Narodowy,Praga Południe,playtomic,,,2026-05-24,Sunday,weekend,12,0,poludnie (10-14),1,,
Rakiety PGE Narodowy,Praga Południe,playtomic,,,2026-05-24,Sunday,weekend,14,0,popoludnie (14-18),0,,
Rakiety PGE Narodowy,Praga Południe,playtomic,,,2026-05-24,Sunday,weekend,14,0,popoludnie (14-18),1,,
Rakiety PGE Narodowy,Praga Południe,playtomic,,,2026-05-24,Sunday,weekend,15,0,popoludnie (14-18),0,,
Rakiety PGE Narodowy,Praga Południe,playtomic,,,2026-05-24,Sunday,weekend,15,0,popoludnie (14-18),1,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,7,0,rano (6-10),0,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,7,0,rano (6-10),1,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,8,0,rano (6-10),0,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,8,0,rano (6-10),1,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,8,0,rano (6-10),0,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,8,0,rano (6-10),1,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,10,0,poludnie (10-14),0,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,10,0,poludnie (10-14),1,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,10,0,poludnie (10-14),0,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,10,0,poludnie (10-14),1,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,12,0,poludnie (10-14),0,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,12,0,poludnie (10-14),1,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,12,0,poludnie (10-14),0,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,12,0,poludnie (10-14),1,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,14,0,popoludnie (14-18),0,,
Warsaw Padel Club,Białołęka,playtomic,,,2026-05-24,Sunday,weekend,14,0,popoludnie (14-18),1,,
