klub,dzielnica,source,kort,nawierzchnia,pora_dnia,typ_dnia,slotow,zajete,wolne,oblozenie_pct
RQT Spot,Bielany,playtomic,Padel 2 (kryty),indoor,wieczor (18-22),tydzien,8,4,4,50.0
RQT Spot,Bielany,playtomic,Padel 2 (kryty),indoor,noc,tydzien,4,4,0,100.0
RQT Spot,Bielany,playtomic,Padel 3 (kryty),indoor,rano (6-10),tydzien,4,0,4,0.0
RQT Spot,Bielany,playtomic,Padel 3 (kryty),indoor,poludnie (10-14),tydzien,8,0,8,0.0
RQT Spot,Bielany,playtomic,Padel 3 (kryty),indoor,popoludnie (14-18),tydzien,8,7,1,87.5
RQT Spot,Bielany,playtomic,Padel 3 (kryty),indoor,wieczor (18-22),tydzien,8,7,1,87.5
RQT Spot,Bielany,playtomic,Padel 3 (kryty),indoor,noc,tydzien,4,4,0,100.0
RQT Spot,Bielany,playtomic,Padel 4 (kryty),indoor,rano (6-10),tydzien,4,0,4,0.0
RQT Spot,Bielany,playtomic,Padel 4 (kryty),indoor,poludnie (10-14),tydzien,8,0,8,0.0
RQT Spot,Bielany,playtomic,Padel 4 (kryty),indoor,popoludnie (14-18),tydzien,8,5,3,62.5
RQT Spot,Bielany,playtomic,Padel 4 (kryty),indoor,wieczor (18-22),tydzien,8,6,2,75.0
RQT Spot,Bielany,playtomic,Padel 4 (kryty),indoor,noc,tydzien,4,4,0,100.0
RQT Spot,Bielany,playtomic,Padel 5 (zewnętrzny),outdoor,rano (6-10),tydzien,4,0,4,0.0
RQT Spot,Bielany,playtomic,Padel 5 (zewnętrzny),outdoor,poludnie (10-14),tydzien,8,0,8,0.0
RQT Spot,Bielany,playtomic,Padel 5 (zewnętrzny),outdoor,popoludnie (14-18),tydzien,8,5,3,62.5
RQT Spot,Bielany,playtomic,Padel 5 (zewnętrzny),outdoor,wieczor (18-22),tydzien,8,5,3,62.5
RQT Spot,Bielany,playtomic,Padel 5 (zewnętrzny),outdoor,noc,tydzien,4,4,0,100.0
RQT Spot,Bielany,playtomic,Padel 6 (zewnętrzny),outdoor,rano (6-10),tydzien,4,0,4,0.0
RQT Spot,Bielany,playtomic,Padel 6 (zewnętrzny),outdoor,poludnie (10-14),tydzien,8,0,8,0.0
RQT Spot,Bielany,playtomic,Padel 6 (zewnętrzny),outdoor,popoludnie (14-18),tydzien,8,5,3,62.5
RQT Spot,Bielany,playtomic,Padel 6 (zewnętrzny),outdoor,wieczor (18-22),tydzien,8,3,5,37.5
RQT Spot,Bielany,playtomic,Padel 6 (zewnętrzny),outdoor,noc,tydzien,4,4,0,100.0
RQT Spot,Bielany,playtomic,Padel 7 Single (kryty),indoor,rano (6-10),tydzien,4,2,2,50.0
RQT Spot,Bielany,playtomic,Padel 7 Single (kryty),indoor,poludnie (10-14),tydzien,8,5,3,62.5
RQT Spot,Bielany,playtomic,Padel 7 Single (kryty),indoor,popoludnie (14-18),tydzien,8,8,0,100.0
RQT Spot,Bielany,playtomic,Padel 7 Single (kryty),indoor,wieczor (18-22),tydzien,8,5,3,62.5
RQT Spot,Bielany,playtomic,Padel 7 Single (kryty),indoor,noc,tydzien,4,4,0,100.0
RQT Spot,Bielany,playtomic,Padel 8 Single (kryty),indoor,rano (6-10),tydzien,4,0,4,0.0
RQT Spot,Bielany,playtomic,Padel 8 Single (kryty),indoor,poludnie (10-14),tydzien,8,0,8,0.0
RQT Spot,Bielany,playtomic,Padel 8 Single (kryty),indoor,popoludnie (14-18),tydzien,8,7,1,87.5
RQT Spot,Bielany,playtomic,Padel 8 Single (kryty),indoor,wieczor (18-22),tydzien,8,6,2,75.0
RQT Spot,Bielany,playtomic,Padel 8 Single (kryty),indoor,noc,tydzien,4,4,0,100.0
RQT Spot,Bielany,playtomic,Padel 9 (zewnętrzny) 1,outdoor,rano (6-10),tydzien,4,0,4,0.0
RQT Spot,Bielany,playtomic,Padel 9 (zewnętrzny) 1,outdoor,poludnie (10-14),tydzien,8,0,8,0.0
RQT Spot,Bielany,playtomic,Padel 9 (zewnętrzny) 1,outdoor,popoludnie (14-18),tydzien,8,3,5,37.5
RQT Spot,Bielany,playtomic,Padel 9 (zewnętrzny) 1,outdoor,wieczor (18-22),tydzien,8,4,4,50.0
RQT Spot,Bielany,playtomic,Padel 9 (zewnętrzny) 1,outdoor,noc,tydzien,4,4,0,100.0
Rakiety Aero - Padel Outdoor,Wawer,playtomic,Padel Outdoor,outdoor,rano (6-10),tydzien,4,0,4,0.0
Rakiety Aero - Padel Outdoor,Wawer,playtomic,Padel Outdoor,outdoor,poludnie (10-14),tydzien,8,5,3,62.5
Rakiety Aero - Padel Outdoor,Wawer,playtomic,Padel Outdoor,outdoor,popoludnie (14-18),tydzien,8,8,0,100.0
Rakiety Aero - Padel Outdoor,Wawer,playtomic,Padel Outdoor,outdoor,wieczor (18-22),tydzien,7,6,1,85.7
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 1,indoor,rano (6-10),tydzien,4,3,1,75.0
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 1,indoor,poludnie (10-14),tydzien,8,1,7,12.5
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 1,indoor,popoludnie (14-18),tydzien,8,8,0,100.0
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 1,indoor,wieczor (18-22),tydzien,8,8,0,100.0
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 1,indoor,noc,tydzien,2,2,0,100.0
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 2,indoor,rano (6-10),tydzien,4,1,3,25.0
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 2,indoor,poludnie (10-14),tydzien,8,7,1,87.5
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 2,indoor,popoludnie (14-18),tydzien,8,7,1,87.5
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 2,indoor,wieczor (18-22),tydzien,8,8,0,100.0
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 2,indoor,noc,tydzien,2,2,0,100.0
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 3,indoor,rano (6-10),tydzien,4,1,3,25.0
Rakiety PGE Narodowy,Praga Południe,playtomic,Padel 3,indoor,poludnie (10-14),tydzien,8,5,3,62.5
